 IRS2
 ITM2A
 RBP7
 FAM162B
KLB
 LPL
FHL1
 SCN4B
 GDF10
 PLSCR4
 SLC19A3
ABCA6
 CFH
CHRDL1
INMT
PPARG
LEP
MME
 MME
 CORO2B
MAOA
DEFB132
COX7A1
 ADRB2
 ABCA9
ABCA8
CKMT2
ATP1A2
 ACVR1C
SLC19A3
 AOC3
FMO2
JAM2
 SPRY2
 SOX7
 SRPX
MRAP
 EMCN
 ADAMTS5
FGF2
TIMP4
ADH1C
 SYNM
 COX7A1
 CAV1
CAV1
 SCARA5
 CASQ2
 NRN1
LPL
 MICU3
 GPR146
 EDNRB
CFH
IGFBP6
 IGSF10
 PPARG
 BMP2
 ANKRD29
 PDK4
 AKAP12
 FGF2
 CRYBG3
 PALMD
 PCDH9
 APCDD1
 CIDEA
 PLAGL1
SYNM
ADRB2
 JAM2
 ATP1A2
 MT1M
 EBF1
 PPP1R14A
 LYVE1
 CKMT2
ACADL
ADH1B
 BTNL9
 FAM149A
 FIGN
 SEL1L2
 FMO2
 NIPSNAP3B
LYVE1
IRS2
 TSLP
 ANGPTL1
SLC16A7
CIDEC
CFD
GNG11
 PLIN4
BMP2
 RERGL
 IGFBP6
 GPC3
SCN4B
EDNRB
ANXA1
 PLAC9
 FHL1
 GSTM5
VIT
 VIT
 HOXA5
 ABCA6
PLIN1
 ABCA8
 CREB5
AKAP12
 LRRN4CL
 CLDN5
 TGFBR3
 ACADL
 CHRDL1
GPAM
DMRT2
PPP1R14A
 CIDEC
IGSF10
 ADH1B
 TNMD
AOC3
 HLF
RBMS3
SPRY2
 MAOA
 NR3C2
 ASPA
 CA4
 CCDC178
 LHFP
 SLC16A7
 ENPP2
 DMRT2
 ITIH5
ACVR1C
 FOSB
 SEMA3G
 PLIN1
 LRFN5
 KLB
GDF10
PDK4
 GPAM
 RBMS3
ENPP2
CORO2B
 INMT
NIPSNAP3B
 ADH1C
 ANXA1
 RASSF9
GSTM5
 GNG11
 C2orf40
NR3C2
 MRAP
CD36
GPR146
ZBTB16
 IL33
 TSHZ2
 MYOM1
 CD36
 TMEM100
PCDH9
