8.981039539753916598e-03,4.594262581796199963e-21,0.000000000000000000e+00,0.000000000000000000e+00,9.808915298595359244e-30,5.442708845014552243e-25,1.425789492628528313e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.458327963484091214e-30,2.984237875289676067e-78,3.172500335609101680e-04,1.874792079505934296e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.690892004428716771e-16,0.000000000000000000e+00,0.000000000000000000e+00,5.276870621825230107e-04,0.000000000000000000e+00,3.015049473948539315e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.012505197717884808e-21,1.096935757669411212e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.255924353603925616e-09,0.000000000000000000e+00,0.000000000000000000e+00,9.126238604469332106e-17,4.259956683476003213e-22,1.045795882708382135e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.281023466595780975e-17,8.820656470549841495e-37,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.886353367550224921e-09,1.398590157086233266e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.025226817044773718e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.609513091180389131e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.471259145346833885e-24,7.143695405128209929e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.105501469720225009e-04,1.076646851880058982e-07,7.624250039769763822e-03,1.434206645432126084e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.048776298195229165e-09,4.721430029247466846e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.421783287433420041e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.626662392371586991e-23,3.783849369320178186e-25,2.754699302023995409e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.740919728332106519e-12,7.681253484096174025e-25,9.261797319985642040e-05,1.042123705432094185e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.256596244712060784e-17,0.000000000000000000e+00,0.000000000000000000e+00,3.840620556442293850e-18,7.798734196836440001e-10,3.293441912480726320e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.719643812983792240e-26,5.942669103518882649e-33,1.791613077483140027e-04,4.078458739468280827e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.262143486217624698e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
