0.000000000000000000e+00,2.450607426288969691e-25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.058989949057157135e-22,2.140536622003528161e-07,3.036346658391468178e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.188973626897939740e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.742816462008256694e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.159273206502612566e-10,4.542957012100590740e-03,0.000000000000000000e+00,9.824408433729961421e-03,0.000000000000000000e+00,3.552275447082528952e-08,1.824474012503976212e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.224341161696550837e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.821057436882281317e-09,2.816730772266755247e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.885211224442213493e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.492471580836012134e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.841589074432592018e-04,5.221960747839168241e-05,6.484409023552887077e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.800203059693329330e-04,0.000000000000000000e+00,1.164791991267833532e-03,8.138785001981067163e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.948834714967611377e-04,1.529653481817914735e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.912944876734692630e-03,0.000000000000000000e+00,1.078131285013061297e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.712006735060682299e-05,2.080078659842027758e-15,1.902077532862442820e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.442690299794662689e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.321835876455612058e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.095114240414299105e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.115147089028723040e-10,6.020561926969819708e-04,2.816730772266755247e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.160569012702064454e-14,1.825040977193130790e-20,4.885211224442213493e-03,3.402794116341990947e-03,0.000000000000000000e+00
0.000000000000000000e+00,2.827641360456105805e-08,9.040030515495140178e-04,3.612638236864033642e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.653726975070444520e-12,1.323727026604784925e-15,6.003913911471932263e-03,4.946554139174213528e-03,0.000000000000000000e+00
0.000000000000000000e+00,6.915918145710355234e-08,6.123266748590907617e-04,2.816730772266755247e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.013146145669383066e-10,1.207632929061954579e-15,4.885211224442213493e-03,3.402794116341990947e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.920043587213700179e-03,9.919770370951583316e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.497807101129059198e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.676059857334601404e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.227435219054983294e-04
