time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-23 00:00:00+00:00,3,1,,
2024-06-26 00:00:00+00:00,1,1,,
2024-06-27 00:00:00+00:00,1,1,,
2024-06-30 00:00:00+00:00,1,1,,
2024-07-01 00:00:00+00:00,1,1,,
2024-07-02 00:00:00+00:00,1,1,,
2024-07-03 00:00:00+00:00,1,1,,
