url_path,views_total,views_unique
/sarkar-s/CoRe/community,2,2
/sarkar-s/CoRe,1,1
/sarkar-s/CoRe/blob/github-repo-stats/sarkar-s/CoRe/latest-report/report.pdf,1,1
/sarkar-s/CoRe/branches,1,1
/sarkar-s/CoRe/graphs/contributors,1,1
/sarkar-s/CoRe/graphs/traffic,1,1
/sarkar-s/CoRe/pulse,1,1
/sarkar-s/CoRe/tree/github-repo-stats,1,1
/sarkar-s/CoRe/tree/github-repo-stats/sarkar-s/CoRe,1,1
/sarkar-s/CoRe/tree/github-repo-stats/sarkar-s/CoRe/latest-report,1,1
