url_path,views_total,views_unique
/sarkar-s/CoRe,7,3
/sarkar-s/CoRe/blob/github-repo-stats/sarkar-s/CoRe/latest-report/report.pdf,2,2
/sarkar-s/CoRe/branches,2,2
/sarkar-s/CoRe/tree/github-repo-stats,2,2
/sarkar-s/CoRe/tree/github-repo-stats/sarkar-s/CoRe,2,2
/sarkar-s/CoRe/tree/github-repo-stats/sarkar-s/CoRe/latest-report,2,2
/sarkar-s/CoRe/graphs/traffic,2,1
/sarkar-s/CoRe/pulse,2,1
/sarkar-s/CoRe/stargazers,2,1
/sarkar-s/CoRe/stargazers/you_know,1,1
