time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-18 00:00:00+00:00,2,1,,
2024-11-21 00:00:00+00:00,2,1,,
2024-11-23 00:00:00+00:00,2,1,,
2024-11-25 00:00:00+00:00,1,1,,
2024-11-28 00:00:00+00:00,2,1,,
2024-11-30 00:00:00+00:00,1,1,,
2024-12-01 00:00:00+00:00,2,1,,
